icao,name,city,state,country,lat,lon,timezone_id,mississippi_direction
K0S7,Dorothy Scott Intl,Oroville,Washington,US,48.958333,-119.411667,America/Los_Angeles,WEST
K0S9,Jefferson County Intl,Port Townsend,Washington,US,48.053333,-122.81,America/Los_Angeles,WEST
K1B1,Columbia County,Hudson,New York,US,42.291667,-73.71,America/New_York,EAST
K1S1,Eckhart Intl,Porthill,Idaho,US,48.99,-116.501667,America/Los_Angeles,WEST
K39N,Princeton,Princeton/Rocky Hill,NJ,US,40.3990889,-74.6590064,America/New_York,EAST
K3CM,James Clements Muni,Bay City,Michigan,US,43.546667,-83.895,America/Detroit,EAST
K59B,Newton Fld,Jackman,Maine,US,45.631667,-70.246667,America/New_York,EAST
K5B2,Saratoga County,Saratoga Springs,New York,US,43.05,-73.861667,America/New_York,EAST
K5T9,Maverick County Meml Intl,Eagle Pass,Texas,US,28.856667,-100.513333,America/Chicago,WEST
K60B,Moose River,Jackman,Maine,US,45.633333,-70.266667,America/New_York,EAST
K69S,Avey Fld,Laurier,Washington,US,48.998333,-118.223333,America/Los_Angeles,WEST
K74S,Anacortes,Anacortes,Washington,US,48.498333,-122.661667,America/Los_Angeles,WEST
K79J,South Alabama Rgnl At Bill Ben,Andalusia,AL,US,31.308361,-86.392222,America/Chicago,EAST
K7S8,Ross Intl,Sweetgrass,Montana,US,48.998333,-111.978333,America/Denver,WEST
K8U3,Scobey Border Station/East Poplar Intl,Scobey,Montana,US,49.0,-105.4,America/Regina,WEST
KAAA,Logan County,Lincoln,IL,US,40.1586944,-89.3350278,America/Chicago,EAST
KAAF,Apalachicola Rgnl-Cleve Randolph Fld,Apalachicola,FL,US,29.7275494,-85.0273775,America/New_York,EAST
KAAO,Colonel James Jabara,Wichita,KS,US,37.7475742,-97.2211178,America/Chicago,WEST
KAAS,Taylor County,Campbellsville,KY,US,37.3582778,-85.3094167,America/New_York,EAST
KAAT,Alturas Muni,Alturas,CA,US,41.4828611,-120.5654167,America/Los_Angeles,WEST
KABE,Lehigh Valley Intl,Allentown,PA,US,40.6523628,-75.4404058,America/New_York,EAST
KABI,Abilene Rgnl,Abilene,TX,US,32.4113333,-99.6818889,America/Chicago,WEST
KABQ,Albuquerque Intl Sunport,Albuquerque,NM,US,35.0389316,-106.6082622,America/Denver,WEST
KABR,Aberdeen Rgnl,Aberdeen,SD,US,45.4467981,-98.4224408,America/Chicago,WEST
KABY,Southwest Georgia Rgnl,Albany,GA,US,31.5355278,-84.1944722,America/New_York,EAST
KACB,Antrim County,Bellaire,MI,US,44.9885775,-85.1983467,America/Detroit,EAST
KACJ,Jimmy Carter Rgnl,Americus,GA,US,32.1108056,-84.1888611,America/New_York,EAST
KACK,Nantucket Meml,Nantucket,MA,US,41.2532992,-70.0605114,America/New_York,EAST
KACP,Allen Parish,Oakdale,LA,US,30.7505086,-92.6884908,America/Chicago,WEST
KACQ,Waseca Muni/Maynard Richard Stensrud Fld,Waseca,MN,US,44.0734722,-93.5529442,America/Chicago,WEST
KACT,Waco Rgnl,Waco,TX,US,31.6121944,-97.2303056,America/Chicago,WEST
KACV,California Redwood Coast-Humboldt County,Arcata/Eureka,CA,US,40.9778264,-124.1084692,America/Los_Angeles,WEST
KACY,Atlantic City Intl,Atlantic City,NJ,US,39.4575833,-74.5771667,America/New_York,EAST
KACZ,Henderson Fld,Wallace,NC,US,34.7178611,-78.0038889,America/New_York,EAST
KADC,Wadena Muni,Wadena,MN,US,46.449945,-95.210832,America/Chicago,WEST
KADF,Dexter B Florence Meml Fld,Arkadelphia,AR,US,34.0998056,-93.0660833,America/Chicago,WEST
KADG,Lenawee County,Adrian,MI,US,41.8676367,-84.0773058,America/Detroit,EAST
KADH,Ada Rgnl,Ada,OK,US,34.804262,-96.6711997,America/Chicago,WEST
KADM,Ardmore Muni,Ardmore,OK,US,34.3038734,-97.0205974,America/Chicago,WEST
KADS,Addison,Dallas,TX,US,32.9685556,-96.8364444,America/Chicago,WEST
KADT,Atwood County,Atwood,KS,US,39.8403385,-101.0424829,America/Chicago,WEST
KADU,Audubon County,Audubon,IA,US,41.7015278,-94.9204444,America/Chicago,WEST
KAEG,Double Eagle II,Albuquerque,NM,US,35.1449094,-106.7951739,America/Denver,WEST
KAEJ,Central Colorado Rgnl,Buena Vista,CO,US,38.8141944,-106.1206111,America/Denver,WEST
KAEL,Albert Lea Muni,Albert Lea,MN,US,43.6813143,-93.3681484,America/Chicago,WEST
KAEX,Alexandria Intl,Alexandria,LA,US,31.3273717,-92.5485558,America/Chicago,WEST
KAFJ,Washington County,Washington,PA,US,40.1364722,-80.2901944,America/New_York,EAST
KAFK,Nebraska City Muni,Nebraska City,NE,US,40.6065278,-95.8666667,America/Chicago,WEST
KAFN,Jaffrey,Jaffrey,NH,US,42.8051342,-72.0030219,America/New_York,EAST
KAFO,Afton Muni,Afton,WY,US,42.7087706,-110.9421711,America/Denver,WEST
KAFP,Anson County/Jeff Cloud Fld,Wadesboro,NC,US,35.0206378,-80.0771175,America/New_York,EAST
KAFW,Perot Fld/Fort Worth Alliance,Fort Worth,TX,US,32.9903067,-97.3194294,America/Chicago,WEST
KAGC,Allegheny County,Pittsburgh,PA,US,40.3544376,-79.9290467,America/New_York,EAST
KAGO,Ralph C Weiser Fld,Magnolia,AR,US,33.2274722,-93.217,America/Chicago,WEST
KAGS,Augusta Regional,Augusta,GA,US,33.3699444,-81.9645,America/New_York,EAST
KAGZ,Wagner Muni,Wagner,SD,US,43.0641661,-98.2963821,America/Chicago,WEST
KAHH,Amery Muni,Amery,WI,US,45.2811483,-92.3753922,America/Chicago,EAST
KAHN,Athens/Ben Epps,Athens,GA,US,33.9486403,-83.3259142,America/New_York,EAST
KAHQ,Wahoo Muni,Wahoo,NE,US,41.2406081,-96.594555,America/Chicago,WEST
KAIA,Alliance Muni,Alliance,NE,US,42.0532222,-102.80375,America/Denver,WEST
KAIB,Hopkins Fld,Nucla,CO,US,38.2390022,-108.5628067,America/Denver,WEST
KAID,Anderson Municipal,Anderson,IN,US,40.1086111,-85.613,America/Indiana/Indianapolis,EAST
KAIG,Langlade County,Antigo,WI,US,45.1539497,-89.1106167,America/Chicago,EAST
KAIK,Aiken Rgnl,Aiken,SC,US,33.6493889,-81.6850278,America/New_York,EAST
KAIO,Atlantic Muni,Atlantic,IA,US,41.4038333,-95.04875,America/Chicago,WEST
KAIT,Aitkin Municipal,Aitkin,MN,US,46.5484619,-93.6766322,America/Chicago,EAST
KAIV,George Downer,Aliceville,AL,US,33.1067444,-88.197175,America/Chicago,EAST
KAIZ,Lee C Fine Meml,Kaiser/Lake Ozark,MO,US,38.0960278,-92.5494722,America/Chicago,WEST
KAJG,Mount Carmel Muni,Mount Carmel,IL,US,38.6065278,-87.7266944,America/Chicago,EAST
KAJO,Corona Muni,Corona,CA,US,33.8976541,-117.6024398,America/Los_Angeles,WEST
KAJR,Habersham County,Cornelia,GA,US,34.4998517,-83.5566647,America/New_York,EAST
KAJZ,Blake Fld,Delta,CO,US,38.7856033,-108.0620136,America/Denver,WEST
KAKH,Gastonia Muni,Gastonia,NC,US,35.2026231,-81.1498758,America/New_York,EAST
KAKO,Colorado Plains Rgnl,Akron,CO,US,40.1756389,-103.2220278,America/Denver,WEST
KAKQ,Wakefield Muni,Wakefield,VA,US,36.9872222,-77.0011389,America/New_York,EAST
KAKR,Akron Fulton Intl,Akron,OH,US,41.0374236,-81.4676847,America/New_York,EAST
KALB,Albany Intl,Albany,NY,US,42.7491161,-73.80198,America/New_York,EAST
KALI,Alice Intl,Alice,TX,US,27.7408889,-98.0269444,America/Chicago,WEST
KALM,Alamogordo Rgnl,Alamogordo,NM,US,32.8394167,-105.9911389,America/Denver,WEST
KALN,St Louis Rgnl,Alton/St Louis,IL,US,38.8899167,-90.046,America/Chicago,EAST
KALO,Waterloo Rgnl,Waterloo,IA,US,42.5584492,-92.4010233,America/Chicago,WEST
KALS,San Luis Valley Rgnl,Alamosa,CO,US,37.435125,-105.8678753,America/Denver,WEST
KALW,Walla Walla Rgnl,Walla Walla,WA,US,46.0925417,-118.2840825,America/Los_Angeles,WEST
KALX,Thomas C Russell Fld,Alexander City,AL,US,32.91475,-85.9629444,America/Chicago,EAST
KAMA,Amarillo Intl,Amarillo,TX,US,35.2193611,-101.7059167,America/Chicago,WEST
KAMG,Bacon County,Alma,GA,US,31.5360578,-82.5065533,America/New_York,EAST
KAMN,Gratiot Community,Alma,MI,US,43.3221419,-84.6879386,America/Detroit,EAST
KAMT,Alexander Salamon,West Union,OH,US,38.8516725,-83.5660072,America/New_York,EAST
KAMW,Ames Muni,Ames,IA,US,41.9920436,-93.6218208,America/Chicago,WEST
KANB,Anniston Rgnl,Anniston,AL,US,33.5881667,-85.8581111,America/Chicago,EAST
KAND,Anderson Rgnl,Anderson,SC,US,34.4945867,-82.7093814,America/New_York,EAST
KANE,Anoka Co-Blaine,Minneapolis,MN,US,45.1448889,-93.2101944,America/Chicago,EAST
KANJ,Sault Ste Marie Muni,Sault Ste Marie,MI,US,46.4792222,-84.3683889,America/Detroit,EAST
KANK,Salida Arpt Harriett Alexander Field,Salida,CO,US,38.5382778,-106.0486389,America/Denver,WEST
KANP,Lee,Annapolis,MD,US,38.9428778,-76.5683992,America/New_York,EAST
KANQ,Tri-State Steuben County,Angola,IN,US,41.6396983,-85.0834933,America/Indiana/Indianapolis,EAST
KANW,Ainsworth Rgnl,Ainsworth,NE,US,42.5792222,-99.9929722,America/Chicago,WEST
KANY,Anthony Muni,Anthony,KS,US,37.1598986,-98.0795264,America/Chicago,WEST
KAOC,Arco-Butte County,Arco,ID,US,43.6035278,-113.33425,America/Boise,WEST
KAOH,Lima Allen County,Lima,OH,US,40.707478,-84.0270781,America/New_York,EAST
KAOO,Altoona/Blair County,Altoona,PA,US,40.2963611,-78.3200278,America/New_York,EAST
KAOV,Ava Bill Martin Meml,Ava,MO,US,36.9718872,-92.6819458,America/Chicago,WEST
KAPA,Centennial,Denver,CO,US,39.5701186,-104.8492931,America/Denver,WEST
KAPC,Napa County,Napa,CA,US,38.2131892,-122.2806872,America/Los_Angeles,WEST
KAPF,Naples Muni,Naples,FL,US,26.1524408,-81.7756392,America/New_York,EAST
KAPN,Alpena County Rgnl,Alpena,MI,US,45.0780833,-83.5603056,America/Detroit,EAST
KAPT,Marion County/Brown Fld,Jasper,TN,US,35.0606667,-85.5853056,America/Chicago,EAST
KAPV,Apple Valley,Apple Valley,CA,US,34.5753314,-117.1861881,America/Los_Angeles,WEST
KAPY,Zapata County,Zapata,TX,US,26.9687861,-99.2489083,America/Chicago,WEST
KAQO,Llano Muni,Llano,TX,US,30.7842222,-98.6598889,America/Chicago,WEST
KAQP,Appleton Muni,Appleton,MN,US,45.227528,-96.004333,America/Chicago,WEST
KAQR,Atoka Muni,Atoka,OK,US,34.398339,-96.148061,America/Chicago,WEST
KAQW,Harriman-and-West,North Adams,MA,US,42.6962538,-73.1705531,America/New_York,EAST
KAQX,Allendale County,Allendale,SC,US,32.9951117,-81.2702367,America/New_York,EAST
KARA,Acadiana Rgnl,New Iberia,LA,US,30.0377583,-91.8838961,America/Chicago,WEST
KARB,Ann Arbor Muni,Ann Arbor,MI,US,42.2229276,-83.7457088,America/Detroit,EAST
KARG,Walnut Ridge Rgnl,Walnut Ridge,AR,US,36.1246667,-90.9251111,America/Chicago,WEST
KARM,Wharton Rgnl,Wharton,TX,US,29.2542778,-96.1543889,America/Chicago,WEST
KARR,Aurora Muni,Chicago/Aurora,IL,US,41.7719167,-88.4756667,America/Chicago,EAST
KART,Watertown Intl,Watertown,NY,US,43.9918333,-76.0194167,America/New_York,EAST
KARV,Lakeland/Lee Field,Minocqua-Woodruff,WI,US,45.9279167,-89.7309444,America/Chicago,EAST
KARW,Beaufort Exec,Beaufort,SC,US,32.4121667,-80.6343542,America/New_York,EAST
KASD,Slidell,Slidell,LA,US,30.3463333,-89.8208056,America/Chicago,EAST
KASE,Aspen-Pitkin County,Aspen,CO,US,39.2218783,-106.8682333,America/Denver,WEST
KASG,Springdale Muni,Springdale,AR,US,36.1763889,-94.11925,America/Chicago,WEST
KASH,Boire Fld,Nashua,NH,US,42.7824139,-71.5140944,America/New_York,EAST
KASJ,Tri-County At Henry Joyner Fld,Ahoskie,NC,US,36.2975264,-77.1708528,America/New_York,EAST
KASL,Harrison County,Marshall,TX,US,32.5205,-94.3077778,America/Chicago,WEST
KASN,Talladega Muni,Talladega,AL,US,33.5695042,-86.0512014,America/Chicago,EAST
KAST,Astoria Rgnl,Astoria,OR,US,46.1579783,-123.8786236,America/Los_Angeles,WEST
KASW,Warsaw Muni,Warsaw,IN,US,41.2746944,-85.8400833,America/Indiana/Indianapolis,EAST
KASX,John F Kennedy Meml,Ashland,WI,US,46.5485278,-90.9189722,America/Chicago,EAST
KASY,Ashley Muni,Ashley,ND,US,46.0231556,-99.3525747,America/Chicago,WEST
KATA,Hall-Miller Muni,Atlanta,TX,US,33.1025278,-94.1950278,America/Chicago,WEST
KATL,Hartsfield-Jackson Intl,Atlanta,GA,US,33.6366996,-84.427864,America/New_York,EAST
KATS,Artesia Muni,Artesia,NM,US,32.8519444,-104.4675833,America/Denver,WEST
KATW,Appleton Intl,Appleton,WI,US,44.2580931,-88.5190722,America/Chicago,EAST
KATY,Watertown Rgnl,Watertown,SD,US,44.9139722,-97.1547222,America/Chicago,WEST
KAUG,Augusta State,Augusta,ME,US,44.3206869,-69.7973086,America/New_York,EAST
KAUH,Aurora Municipal ,Aurora,NE,US,40.8941389,-97.9945556,America/Chicago,WEST
KAUM,Austin Muni,Austin,MN,US,43.6626389,-92.9329167,America/Chicago,WEST
KAUN,Auburn Muni,Auburn,CA,US,38.9548333,-121.0817222,America/Los_Angeles,WEST
KAUO,Auburn University Regional Airport,Auburn,AL,US,32.6151111,-85.434,America/Chicago,EAST
KAUS,Austin-Bergstrom Intl,Austin,TX,US,30.1945272,-97.6698761,America/Chicago,WEST
KAUW,Wausau Downtown,Wausau,WI,US,44.9262845,-89.6270018,America/Chicago,EAST
KAVC,Mecklenburg Rgnl,South Hill,VA,US,36.6882778,-78.0544722,America/New_York,EAST
KAVK,Alva Rgnl,Alva,OK,US,36.7735767,-98.6711663,America/Chicago,WEST
KAVL,Asheville Rgnl,Asheville,NC,US,35.4361131,-82.5420475,America/New_York,EAST
KAVO,Avon Park Exec,Avon Park,FL,US,27.5912999,-81.5289668,America/New_York,EAST
KAVP,Scranton Intl,Wilkes-Barre/Scranton,PA,US,41.3384722,-75.7233889,America/New_York,EAST
KAVQ,Marana Rgnl,Marana,AZ,US,32.4095556,-111.2183889,America/Phoenix,WEST
KAVX,Catalina,Avalon,CA,US,33.4049972,-118.4157694,America/Los_Angeles,WEST
KAWG,Washington Muni,Washington,IA,US,41.2756944,-91.6760833,America/Chicago,WEST
KAWM,West Memphis Muni,West Memphis,AR,US,35.1350556,-90.2344444,America/Chicago,WEST
KAWO,Arlington Muni,Arlington,WA,US,48.16075,-122.1590278,America/Los_Angeles,WEST
KAXA,Algona Muni,Algona,IA,US,43.0779167,-94.2719444,America/Chicago,WEST
KAXH,Houston/Southwest,Houston,TX,US,29.5061389,-95.4769167,America/Chicago,WEST
KAXN,Alexandria Rgnl/Chandler Fld,Alexandria,MN,US,45.8663056,-95.3946667,America/Chicago,WEST
KAXQ,Clarion County,Clarion,PA,US,41.2249444,-79.4421667,America/New_York,EAST
KAXS,Altus/Quartz Mtn Rgnl,Altus,OK,US,34.6988056,-99.3384722,America/Chicago,WEST
KAXV,Neil Armstrong,Wapakoneta,OH,US,40.4935481,-84.2980744,America/New_York,EAST
KAXX,Angel Fire,Angel Fire,NM,US,36.4220003,-105.289905,America/Denver,WEST
KAYS,Waycross-Ware County,Waycross,GA,US,31.2483889,-82.3953889,America/New_York,EAST
KAZC,Colorado City Muni,Colorado City,AZ,US,36.9599444,-113.0138889,America/Phoenix,WEST
KAZE,Hazlehurst,Hazlehurst,GA,US,31.88519,-82.6478911,America/New_York,EAST
KAZO,Kalamazoo/Battle Creek Intl,Kalamazoo,MI,US,42.2343889,-85.5515556,America/Detroit,EAST
KBAC,Barnes County Muni,Valley City,ND,US,46.9412042,-98.0180136,America/Chicago,WEST
KBAF,Westfield-Barnes Rgnl,Westfield/Springfield,MA,US,42.1579444,-72.7158611,America/New_York,EAST
KBAK,Columbus Muni,Columbus,IN,US,39.261915,-85.8963389,America/Indiana/Indianapolis,EAST
KBAM,Battle Mountain,Battle Mountain,NV,US,40.5990556,-116.8743333,America/Los_Angeles,WEST
KBAX,Huron County Meml,Bad Axe,MI,US,43.7802278,-82.9854169,America/Detroit,EAST
KBAZ,New Braunfels Ntl,New Braunfels,TX,US,29.70575,-98.0432222,America/Chicago,WEST
KBBB,Benson Muni,Benson,MN,US,45.3319167,-95.6505833,America/Chicago,WEST
KBBD,Curtis Fld,Brady,TX,US,31.1792778,-99.3239167,America/Chicago,WEST
KBBG,Branson,Branson,MO,US,36.5320825,-93.2005444,America/Chicago,WEST
KBBP,Marlboro County,Bennettsville,SC,US,34.6217086,-79.7343594,America/New_York,EAST
KBBW,Broken Bow Muni/Keith Glaze Fld,Broken Bow,NE,US,41.4364444,-99.6421667,America/Chicago,WEST
KBCB,Montgomery Exec,Blacksburg,VA,US,37.2093867,-80.41209,America/New_York,EAST
KBCE,Bryce Canyon,Bryce Canyon,UT,US,37.7064469,-112.1457997,America/Denver,WEST
KBCK,Black River Falls Area,Black River Falls,WI,US,44.2507386,-90.8552803,America/Chicago,EAST
KBCR,Tri-County,Bonifay,FL,US,30.8438856,-85.6017494,America/Chicago,EAST
KBCT,Boca Raton,Boca Raton,FL,US,26.3784856,-80.1076964,America/New_York,EAST
KBDE,Baudette Intl,Baudette,MN,US,48.73025,-94.6110556,America/Winnipeg,EAST
KBDG,Blanding Muni,Blanding,UT,US,37.5833333,-109.4832778,America/Denver,WEST
KBDH,Willmar Municipal,Willmar,MN,US,45.1170278,-95.1293333,America/Chicago,WEST
KBDL,Bradley Intl,Windsor Locks,CT,US,41.9390322,-72.6843158,America/New_York,EAST
KBDN,Bend Muni,Bend,OR,US,44.0945608,-121.2002211,America/Los_Angeles,WEST
KBDQ,Morrilton Muni,Morrilton,AR,US,35.1362336,-92.7137083,America/Chicago,WEST
KBDR,Bridgeport/Sikorsky,Bridgeport,CT,US,41.1634808,-73.1261758,America/New_York,EAST
KBDU,Boulder Muni,Boulder,CO,US,40.0393653,-105.2260896,America/Denver,WEST
KBEA,Beeville Muni,Beeville,TX,US,28.3642222,-97.7919444,America/Chicago,WEST
KBEC,Beech Factory,Wichita,KS,US,37.6939167,-97.2149167,America/Chicago,WEST
KBED,Laurence G Hanscom Fld,Bedford,MA,US,42.4699444,-71.289,America/New_York,EAST
KBEH,Southwest Michigan Rgnl,Benton Harbor,MI,US,42.1283808,-86.4248811,America/Detroit,EAST
KBFA,Boyne Mountain,Boyne Falls,MI,US,45.1658415,-84.9241139,America/Detroit,EAST
KBFD,Bradford Rgnl,Bradford,PA,US,41.8029543,-78.639966,America/New_York,EAST
KBFE,Terry County,Brownfield,TX,US,33.1731389,-102.1929167,America/Chicago,WEST
KBFF,Western Neb Rgnl,Scottsbluff,NE,US,41.8740278,-103.5956389,America/Denver,WEST
KBFI,Boeing Field Intl,Seattle,WA,US,47.5299722,-122.3019444,America/Los_Angeles,WEST
KBFK,Buffalo Muni,Buffalo,OK,US,36.8633014,-99.6187306,America/Chicago,WEST
KBFL,Meadows Fld,Bakersfield,CA,US,35.4338611,-119.0576667,America/Los_Angeles,WEST
KBFM,Mobile Intl,Mobile,AL,US,30.6267806,-88.0680908,America/Chicago,EAST
KBFR,Virgil I Grissom Muni,Bedford,IN,US,38.8400278,-86.4453611,America/Indiana/Indianapolis,EAST
KBFW,Silver Bay Muni,Two Harbors,MN,US,47.249028,-91.415583,America/Chicago,EAST
KBGD,Hutchinson County,Borger,TX,US,35.7008889,-101.3936667,America/Chicago,WEST
KBGE,Decatur County,Bainbridge,GA,US,30.9715981,-84.6369278,America/New_York,EAST
KBGF,Winchester Muni,Winchester,TN,US,35.1775336,-86.0661664,America/Chicago,EAST
KBGM,Binghamton,Binghamton,NY,US,42.2084444,-75.9796111,America/New_York,EAST
KBGR,Bangor Intl,Bangor,ME,US,44.8074444,-68.8281389,America/New_York,EAST
KBHB,Hancock County/Bar Harbor,Bar Harbor,ME,US,44.4497053,-68.3614897,America/New_York,EAST
KBHC,Baxley Muni,Baxley,GA,US,31.7138333,-82.3937778,America/New_York,EAST
KBHK,Baker Muni,Baker,MT,US,46.3466111,-104.2581111,America/Denver,WEST
KBHM,Birmingham-Shuttlesworth Intl,Birmingham,AL,US,33.5638889,-86.7523056,America/Chicago,EAST
KBID,Block Island State,Block Island,RI,US,41.1681111,-71.5778333,America/New_York,EAST
KBIE,Beatrice Muni,Beatrice,NE,US,40.3012778,-96.7541111,America/Chicago,WEST
KBIH,Bishop,Bishop,CA,US,37.3731111,-118.3636111,America/Los_Angeles,WEST
KBIJ,Early County,Blakely,GA,US,31.3975086,-84.8947978,America/New_York,EAST
KBIL,Billings Logan Intl,Billings,MT,US,45.8078491,-108.5435436,America/Denver,WEST
KBIS,Bismarck Muni,Bismarck,ND,US,46.7727339,-100.7457375,America/Chicago,WEST
KBIV,West Michigan Rgnl,Holland,MI,US,42.7427778,-86.1078333,America/Detroit,EAST
KBJC,Rocky Mtn Metropolitan,Denver,CO,US,39.9088056,-105.1171944,America/Denver,WEST
KBJI,Bemidji Rgnl,Bemidji,MN,US,47.5107222,-94.9347222,America/Chicago,EAST
KBJJ,Wayne County,Wooster,OH,US,40.8748333,-81.88825,America/New_York,EAST
KBKD,Stephens County,Breckenridge,TX,US,32.7187561,-98.8915964,America/Chicago,WEST
KBKE,Baker City Muni,Baker City,OR,US,44.8373333,-117.8091389,America/Los_Angeles,WEST
KBKL,Burke Lakefront,Cleveland,OH,US,41.5178611,-81.6826389,America/New_York,EAST
KBKN,Blackwell-Tonkawa Muni,Blackwell,OK,US,36.7451111,-97.3495833,America/Chicago,WEST
KBKS,Brooks County,Falfurrias,TX,US,27.2060556,-98.1210278,America/Chicago,WEST
KBKT,Allen C Perkinson Blackstone Aaf,Blackstone,VA,US,37.0747673,-77.9565984,America/New_York,EAST
KBKV,Brooksville-Tampa Bay Rgnl,Brooksville,FL,US,28.4736111,-82.4554167,America/New_York,EAST
KBKW,Raleigh County Meml,Beckley,WV,US,37.7873333,-81.1241667,America/New_York,EAST
KBKX,Brookings Rgnl,Brookings,SD,US,44.3045278,-96.8189167,America/Chicago,WEST
KBLF,Mercer County,Bluefield,WV,US,37.2959484,-81.2075189,America/New_York,EAST
KBLH,Blythe,Blythe,CA,US,33.6191667,-114.7168889,America/Los_Angeles,WEST
KBLI,Bellingham Intl,Bellingham,WA,US,48.7926944,-122.5375278,America/Los_Angeles,WEST
KBLM,Monmouth Exec,Belmar/Farmingdale,NJ,US,40.1867778,-74.1245556,America/New_York,EAST
KBLU,Blue Canyon - Nyack,Emigrant Gap,CA,US,39.2749722,-120.70975,America/Los_Angeles,WEST
KBLV,Scott Afb/Midamerica St Louis,Belleville,IL,US,38.5451731,-89.8351856,America/Chicago,EAST
KBMC,Brigham City Rgnl,Brigham City,UT,US,41.5543056,-112.06225,America/Denver,WEST
KBMG,Monroe County,Bloomington,IN,US,39.1460208,-86.6166805,America/Indiana/Indianapolis,EAST
KBMI,Cent II Rgnl,Bloomington/Normal,IL,US,40.4771111,-88.9159167,America/Chicago,EAST
KBML,Berlin Rgnl,Berlin,NH,US,44.5753611,-71.1759167,America/New_York,EAST
KBMQ,Burnet Municipal,Burnet,TX,US,30.7389272,-98.2386103,America/Chicago,WEST
KBMT,Beaumont Muni,Beaumont,TX,US,30.0702044,-94.2150967,America/Chicago,WEST
KBNA,Nashville Intl,Nashville,TN,US,36.124475,-86.6781806,America/Chicago,EAST
KBNG,Banning Muni,Banning,CA,US,33.9225556,-116.8509722,America/Los_Angeles,WEST
KBNL,Barnwell Rgnl,Barnwell,SC,US,33.2576678,-81.3882189,America/New_York,EAST
KBNO,Burns Muni,Burns,OR,US,43.5919056,-118.9554372,America/Los_Angeles,WEST
KBNW,Boone Muni,Boone,IA,US,42.0495556,-93.8476111,America/Chicago,WEST
KBOI,Gowen Field,Boise,ID,US,43.5643611,-116.2228611,America/Boise,WEST
KBOK,Brookings,Brookings,OR,US,42.0739444,-124.2897778,America/Los_Angeles,WEST
KBOS,Boston Logan Intl,Boston,MA,US,42.3629444,-71.0063889,America/New_York,EAST
KBOW,Bartow Exec,Bartow,FL,US,27.9433586,-81.7834372,America/New_York,EAST
KBPG,Big Spring McMahon-Wrinkle,Big Spring,TX,US,32.2126111,-101.5216389,America/Chicago,WEST
KBPI,Miley Meml Fld,Big Piney,WY,US,42.5822222,-110.1088611,America/Denver,WEST
KBPK,Baxter County,Mountain Home,AR,US,36.3689425,-92.4705197,America/Chicago,WEST
KBPT,Jack Brooks Rgnl,Beaumont/Port Arthur,TX,US,29.9508311,-94.0206989,America/Chicago,WEST
KBQK,Brunswick Golden Isles,Brunswick,GA,US,31.2590353,-81.4663164,America/New_York,EAST
KBQP,Morehouse Meml,Bastrop,LA,US,32.7560833,-91.8805833,America/Chicago,WEST
KBQR,Buffalo-Lancaster Rgnl,Lancaster,NY,US,42.9220556,-78.6119722,America/New_York,EAST
KBRD,Brainerd Lakes Rgnl,Brainerd,MN,US,46.4042222,-94.1338056,America/Chicago,EAST
KBRL,Southeast Iowa Rgnl,Burlington,IA,US,40.7829722,-91.1255833,America/Chicago,WEST
KBRO,Brownsville Intl,Brownsville,TX,US,25.9061389,-97.426,America/Chicago,WEST
KBRY,Samuels Fld,Bardstown,KY,US,37.8143333,-85.4996389,America/New_York,EAST
KBST,Belfast Muni,Belfast,ME,US,44.4093889,-69.0118333,America/New_York,EAST
KBTA,Blair Exec,Blair,NE,US,41.4148056,-96.1089722,America/Chicago,WEST
KBTF,Skypark,Bountiful,UT,US,40.8681491,-111.9274991,America/Denver,WEST
KBTL,Battle Creek Exec At Kellogg Fld,Battle Creek,MI,US,42.3064728,-85.2500889,America/Detroit,EAST
KBTM,Bert Mooney,Butte,MT,US,45.9548056,-112.4974722,America/Denver,WEST
KBTN,Britton Muni,Britton,SD,US,45.8150278,-97.7428056,America/Chicago,WEST
KBTP,Pittsburgh-Butler Regional Airport,Butler,PA,US,40.7765833,-79.9510833,America/New_York,EAST
KBTR,Baton Rouge Metro,Baton Rouge,LA,US,30.5329167,-91.1498889,America/Chicago,EAST
KBTV,Patrick Leahy Burlington Intl,Burlington,VT,US,44.471955,-73.1532761,America/New_York,EAST
KBTY,Beatty,Beatty,NV,US,36.861139,-116.786389,America/Los_Angeles,WEST
KBUB,Cram Fld,Burwell,NE,US,41.7775767,-99.1502117,America/Chicago,WEST
KBUF,Buffalo Niagara Intl,Buffalo,NY,US,42.9404272,-78.7305697,America/New_York,EAST
KBUM,Butler Meml,Butler,MO,US,38.2897672,-94.3401278,America/Chicago,WEST
KBUR,Bob Hope,Burbank,CA,US,34.2006944,-118.3586667,America/Los_Angeles,WEST
KBUU,Burlington Muni,Burlington,WI,US,42.6907171,-88.3046825,America/Chicago,EAST
